,token,liqToken,timestamp,high,low
44,0x0896859890C41bdFd337bC8D72900b7dd7296A09,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,125314.5363534,125314.5363534
45,0x08ba0619b1e7A582E0BCe5BBE9843322C954C340,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.08175574027614416,0.08175574027614416
46,0x092BBec1342affFd16Cfb41B56343D5A299CDf0D,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,3.868009993544245e-07,3.868009993544245e-07
47,0x0C6D23aBf24f8C97Ca1397547D50EE22BDCEE7d6,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,2889672.961380848,2877395.982096754
48,0x0C6D23aBf24f8C97Ca1397547D50EE22BDCEE7d6,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,2891578.147727351,2891578.147727351
49,0x0C6D23aBf24f8C97Ca1397547D50EE22BDCEE7d6,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,3052510.045691551,3041299.24926767
50,0x0C6D23aBf24f8C97Ca1397547D50EE22BDCEE7d6,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,3053279.157982208,3027979.16342477
51,0x0CCA95FD87441DCD90fDDB4e34526C1B3cc6F660,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.05257283572639961,0.05257283572639961
52,0x0D4992E48278aA7F7C915f820743d9FaB7FeA713,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,1.2091592820747826e-07,1.2091592820747826e-07
53,0x0D4F213c74844059B75Be452d0c4F5FE0d8eE2d1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,148839.42741602962,144275.40811334937
54,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,11.598804305297248,11.5408827389675
55,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,11.598824126017467,11.598804681230895
56,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,11.645527703260242,11.549741038464159
57,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,11.607629508787822,11.607594958098876
58,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,11.608008863375959,11.549736401038519
59,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:24:00,11.953434339231604,11.953029676019405
60,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:16:00,12.020755938643092,12.014618446517302
61,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,12.023911776056764,12.023911776056764
62,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:18:00,12.023721821982955,11.963677856260064
63,0x0E5f989ce525acC4ee45506AF91964F7f4C9f2e9,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,19.26924661709156,19.26924661709156
64,0x0E8D5504bF54D9E44260f8d153EcD5412130CaBb,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,34.85849597397311,34.85849597397311
65,0x0E9766dF73973abCfEDDE700497c57110ee5c301,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,8.993693965618833,8.993693965618833
66,0x0E9B29aa5aed3D65867Db8B980484C8C49A7F915,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,0.003063332736323003,0.003062628757337103
67,0x0FE6A599C280853621A11C12e1a68E6949CbD08A,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:16:00,0.08344832818847654,0.08344832818847654
68,0x0Fc812b96De7e910878039121938f6d5471b73Dc,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.0020036941878353296,0.0020036941878353296
69,0x0Fc812b96De7e910878039121938f6d5471b73Dc,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,0.0017572591677292907,0.0017572591677292907
70,0x0Fc812b96De7e910878039121938f6d5471b73Dc,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.0016714335554504432,0.0016714335554504432
71,0x0Fc812b96De7e910878039121938f6d5471b73Dc,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.0016543508600143717,0.0016543508600143717
72,0x0a2046C7fAa5a5F2b38C0599dEB4310AB781CC83,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:23:00,86924715551.25316,86924644055.20787
73,0x0a2046C7fAa5a5F2b38C0599dEB4310AB781CC83,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,85711042842.97119,85711042842.97119
74,0x0a2046C7fAa5a5F2b38C0599dEB4310AB781CC83,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:18:00,85711019508.97403,85710996174.98956
75,0x0b15Ddf19D47E6a86A56148fb4aFFFc6929BcB89,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,1.820590981373523,1.820590981373523
76,0x0b45166D0b58a0Dd8E805B352D7AdEe3f81AC6E7,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.21348906767468115,0.21348906767468115
77,0x0b45166D0b58a0Dd8E805B352D7AdEe3f81AC6E7,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:23:00,0.2276694340260525,0.2276694340260525
78,0x0c1253a30da9580472064a91946c5ce0C58aCf7f,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:23:00,0.15546378622539112,0.15546378622539112
79,0x0d0621aD4EC89Da1cF0F371d6205229f04bCb378,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,0.43704134401994743,0.43704134401994743
80,0x0df1B3F30865C5b324797F8dB9d339514caC4e94,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.16155650756476322,0.16155650756476322
81,0x0e2114955023B736fa97D9E2FCDe2836d10b7A5C,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.31010206575958116,0.31010206575958116
82,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,1.1758411549031436,1.1568190901380075
83,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,1.1683330890491839,1.1655639882747437
84,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,1.1655254802798372,1.1655254802798372
85,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,1.1740744640767882,1.1617397923625012
86,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:23:00,1.2116370375192906,1.203799916604277
87,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:24:00,1.2090528329595551,1.2042518443668206
88,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:16:00,1.210119843474168,1.209319419971432
89,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,1.2080168969334555,1.2018925949692172
90,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:18:00,1.2055861985087244,1.1999420163462005
91,0x0fA9651a0ecC19906843C13c60443300B9d37355,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,39053.588307018545,39053.588307018545
92,0x101d82428437127bF1608F699CD651e6Abf9766E,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,1.1612908818879237,1.1612908818879237
93,0x112Fbe7f60329E9E2D232008E56F94D1582aE3bc,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,4.069911319234716,4.069911319234716
94,0x11Aa42850F7ce44a04290367147DDd774Cd2f7f9,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,37959149482.32055,37959149482.32055
95,0x11CE17908b7f31b1E403B476D12036aA905a3Afd,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.038454072776000006,0.03831773365108595
96,0x1228Fb5eF4C98CaBd696Ba1BD4819e050389D21A,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,90639318071.86604,90639318071.86604
97,0x1228Fb5eF4C98CaBd696Ba1BD4819e050389D21A,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,90385233686.9983,89932338723.26877
98,0x12BB890508c125661E03b09EC06E404bc9289040,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.0030924408219924824,0.0030770308767234357
99,0x12BB890508c125661E03b09EC06E404bc9289040,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,0.003092844653820155,0.003092844653820155
100,0x12BB890508c125661E03b09EC06E404bc9289040,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,0.0030815604237411616,0.0030815604237411616
101,0x12BB890508c125661E03b09EC06E404bc9289040,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.003092304305939766,0.003092304305939766
102,0x12BB890508c125661E03b09EC06E404bc9289040,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.003092361631856976,0.0030923339020069566
103,0x12BB890508c125661E03b09EC06E404bc9289040,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,0.0032017138006997787,0.00318552214541562
104,0x12DE91ACb5f544b37b1e66438324b8dB26A91D8a,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,5.819626171044799,5.819626171044799
105,0x12FC07081Fab7DE60987cAd8E8dc407B606FB2F8,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,6692699450.1744,6577073030.631023
106,0x12FC07081Fab7DE60987cAd8E8dc407B606FB2F8,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:16:00,6855091603.877194,6719779154.5601845
107,0x1316F8e84c03e236355639f4d18018c55D3E23f9,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,3619358.7489610976,3619358.7489610976
108,0x136BFcdec5DB31b565052451AD806014ab9F2b38,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,1.9117733995613578e-08,1.9117733995613578e-08
109,0x141383CDB8158982fB3469C3e49cC82F8026d968,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.0014957182995500543,0.0014957182995500543
110,0x144636528314958259CDc54DB8DC712ab50276f1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,2674016.70844077,2674016.70844077
111,0x144636528314958259CDc54DB8DC712ab50276f1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,2818721.12261488,2818721.12261488
112,0x1496fB27D8cF1887d21cAc161987821859CA56Ba,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.19319785517024368,0.19319785517024368
113,0x1496fB27D8cF1887d21cAc161987821859CA56Ba,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.19165903232840242,0.19165903232840242
114,0x14bb7a637fAb7Ef189Ddb052153239cf31892D8c,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,5.651534804490955e-10,5.651534804490955e-10
115,0x154A9F9cbd3449AD22FDaE23044319D6eF2a1Fab,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,9.043782995579804,9.043782995579804
116,0x155040625D7ae3e9caDA9a73E3E44f76D3Ed1409,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.6858752124011718,0.6858752124011718
117,0x15BdE1E6E0557af5Fd16657Ac327Ed824F0dCf68,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,1.5626728010615783e-05,1.5626728010615783e-05
118,0x16cF635E4b83f21b2C159614e79927DACc156c7C,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,2.3242620669771647e-07,2.3242620669771647e-07
119,0x1796ae0b0fa4862485106a0de9b654eFE301D0b2,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:18:00,6.512541663331585,6.512541663331585
120,0x17Bd2E09fA4585c15749F40bb32a6e3dB58522bA,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,6.103422122292919e-06,6.103422122292919e-06
121,0x17D749D3E2ac204a07e19D8096d9a05c423ea3af,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,1.8737778820514087e-07,1.8737778820514087e-07
122,0x183B2c147fE11788b73BC0D6A7E0186aA5464BfA,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,2044.8155830618782,2034.5751898222572
123,0x185d4Df853cafcC57e50C9c0EaB904207DCAa818,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,0.00013248330207663825,0.00013248330207663825
124,0x19048172b5A0893ad008e7c52C11a6DD3C8784a1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.19005818191580076,0.19005818191580076
125,0x19048172b5A0893ad008e7c52C11a6DD3C8784a1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,0.19069103214772315,0.18988259600705365
126,0x19048172b5A0893ad008e7c52C11a6DD3C8784a1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,0.16572167871153665,0.16572167871153665
127,0x19048172b5A0893ad008e7c52C11a6DD3C8784a1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.15866084915577933,0.15786271978501257
128,0x19048172b5A0893ad008e7c52C11a6DD3C8784a1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.15786882866871943,0.15715763402517538
129,0x19178ECEf9cF2DC3f2eC9cb0b68d4bd92592806A,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.0003478722019536827,0.0003407195515677025
130,0x19178ECEf9cF2DC3f2eC9cb0b68d4bd92592806A,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,0.0003399131462677663,0.0003399131462677663
131,0x19178ECEf9cF2DC3f2eC9cb0b68d4bd92592806A,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.00023211873611618007,0.00023211873611618007
132,0x19178ECEf9cF2DC3f2eC9cb0b68d4bd92592806A,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.0002608451597411235,0.0002188596273447152
133,0x1966C4f25Fe71688805C45D8cD463B2Fa971B07A,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,1.0866321956455384e-11,1.0866321956455384e-11
134,0x196a03f90b9742f2DCbEe3C3C0e6579DEf219728,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.44807169202665204,0.44807169202665204
135,0x19A6Da6e382b85F827088092a3DBe864d9cCba73,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,3.809375693300814,3.809375693300814
136,0x19A6Da6e382b85F827088092a3DBe864d9cCba73,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:23:00,4.12987221067899,4.12987221067899
137,0x1A3057027032a1AF433f6f596CAB15271e4D8196,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.37769939788278317,0.37769939788278317
138,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.969916216136335,0.9635770201426536
139,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,0.963276308540221,0.9629859520280928
140,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.9651279451195223,0.9651279451195223
141,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.9699862493232483,0.9648287129685785
142,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:23:00,1.0025085363742763,1.0023870273538433
