,token,liqToken,timestamp,high,low,mean,name,symbol,verified
18,0x03D997D8C1E7CDeF8270E1E863aC6414e995e8b1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,2848.431944349843,2848.431944349843,2848.431944349843,FlameMetaverse,FMV,True
19,0x03fF0ff224f904be3118461335064bB48Df47938,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.2213964231115272,0.2213964231115272,0.2213964231115272,,,False
20,0x03fF0ff224f904be3118461335064bB48Df47938,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,0.2202470207813281,0.2202470207813281,0.2202470207813281,,,False
21,0x03fF0ff224f904be3118461335064bB48Df47938,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.2191535947882979,0.2191535947882979,0.2191535947882979,,,False
22,0x04260673729c5F2b9894A467736f3D85F8d34fC8,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,1.0867341543528732,1.0749572085688628,1.080845681460868,,,True
23,0x04260673729c5F2b9894A467736f3D85F8d34fC8,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,1.0896136258479403,1.0838900170298154,1.0867518214388778,,,True
24,0x04260673729c5F2b9894A467736f3D85F8d34fC8,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,1.0916742082964286,1.08551989210851,1.0885970502024693,,,True
25,0x04260673729c5F2b9894A467736f3D85F8d34fC8,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,1.0917846799979125,1.0818390249405596,1.086811852469236,,,True
26,0x043b49749e0016E965600d502E2177cA2d95B3d9,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,3124737.6295851707,3124737.6295851707,3124737.6295851707,Radio Caca,RACA,True
27,0x047a02a57501a813975b2D347278Fdd3dF671E86,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,2.2893251602250953e-08,2.2893251602250953e-08,2.2893251602250953e-08,2022MOON,2022M,True
28,0x0496CcD13c9848f9c7d1507D1dd86a360B51b596,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,1.866169190064044,1.866169190064044,1.866169190064044,Royal Gold,RGOLD,True
29,0x0496CcD13c9848f9c7d1507D1dd86a360B51b596,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,1.947582092507092,1.9264320082034685,1.9370070503552803,Royal Gold,RGOLD,True
30,0x0496CcD13c9848f9c7d1507D1dd86a360B51b596,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,1.904569656355498,1.8923972616014737,1.8984834589784858,Royal Gold,RGOLD,True
31,0x0496CcD13c9848f9c7d1507D1dd86a360B51b596,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,2.011687472251651,2.011687472251651,2.011687472251651,Royal Gold,RGOLD,True
32,0x0496CcD13c9848f9c7d1507D1dd86a360B51b596,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:18:00,1.986172033767486,1.986172033767486,1.986172033767486,Royal Gold,RGOLD,True
33,0x04C747b40Be4D535fC83D09939fb0f626F32800B,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.1354474381805059,0.1354474381805059,0.1354474381805059,ITAM,ITAM,True
34,0x04C747b40Be4D535fC83D09939fb0f626F32800B,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,0.1516271106270712,0.1516271106270712,0.1516271106270712,ITAM,ITAM,True
35,0x04C747b40Be4D535fC83D09939fb0f626F32800B,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.1512703941483258,0.1445690928484553,0.14791974349839054,ITAM,ITAM,True
36,0x04C747b40Be4D535fC83D09939fb0f626F32800B,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.1525160896689736,0.1472593498227417,0.14988771974585763,ITAM,ITAM,True
37,0x050787DE0cF5Da03D9387b344334D51cAE5DD0Fd,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.0086328586757646,0.0086328586757646,0.0086328586757646,PEACOCKCOIN,PEKC,True
38,0x05e4fB51b0B12a8E8778C8708c585be036b21050,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,3.800985753840982e-08,3.7258477812254276e-08,3.763416767533205e-08,New Years BONK,NWBNK,True
39,0x05e4fB51b0B12a8E8778C8708c585be036b21050,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,3.8438676398157796e-08,3.5094346421429584e-08,3.6766511409793693e-08,New Years BONK,NWBNK,True
40,0x06CD96e69daC378C798c09Ed43a4512d97b8a07e,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,0.0280881705734931,0.0278856548739316,0.02798691272371235,Alligatork,TORK,True
41,0x0751E3e9423dDE51144d7aBF485743f62009c9aF,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,64.7803225855332,64.7803225855332,64.7803225855332,BhangCoin,BHC,True
42,0x0790353fAE46644Af78855aE1804e408AA364c10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.0006960058786778,0.0006960058786778,0.0006960058786778,,,False
43,0x0856978F7fFff0a2471B4520E3521c4B3343e36f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.2525939594971694,0.2525939594971694,0.2525939594971694,,,True
44,0x0896859890C41bdFd337bC8D72900b7dd7296A09,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,125314.5363534,125314.5363534,125314.5363534,,,False
45,0x08ba0619b1e7A582E0BCe5BBE9843322C954C340,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.0817557402761441,0.0817557402761441,0.0817557402761441,Binamon,BMON,True
46,0x092BBec1342affFd16Cfb41B56343D5A299CDf0D,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,3.868009993544245e-07,3.868009993544245e-07,3.868009993544245e-07,ShibaCorgi,ShiCo,True
47,0x0C6D23aBf24f8C97Ca1397547D50EE22BDCEE7d6,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,2889672.961380848,2877395.982096754,2883534.4717388013,METAWORLD,METAWORLD,True
48,0x0C6D23aBf24f8C97Ca1397547D50EE22BDCEE7d6,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,2891578.147727351,2891578.147727351,2891578.147727351,METAWORLD,METAWORLD,True
49,0x0C6D23aBf24f8C97Ca1397547D50EE22BDCEE7d6,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,3052510.045691551,3041299.24926767,3046904.6474796105,METAWORLD,METAWORLD,True
50,0x0C6D23aBf24f8C97Ca1397547D50EE22BDCEE7d6,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,3053279.157982208,3027979.16342477,3040629.1607034886,METAWORLD,METAWORLD,True
51,0x0CCA95FD87441DCD90fDDB4e34526C1B3cc6F660,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.0525728357263996,0.0525728357263996,0.0525728357263996,Step Hero Soul,STEP,True
52,0x0D4992E48278aA7F7C915f820743d9FaB7FeA713,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,1.2091592820747826e-07,1.2091592820747826e-07,1.2091592820747826e-07,MetaZilla,MZ,True
53,0x0D4F213c74844059B75Be452d0c4F5FE0d8eE2d1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,148839.42741602962,144275.40811334935,146557.41776468948,HappyNewShiba,HappyNewShiba,True
54,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,11.598804305297248,11.5408827389675,11.569843522132373,PancakeSwap Token,Cake,True
55,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,11.598824126017467,11.598804681230895,11.598814403624182,PancakeSwap Token,Cake,True
56,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,11.645527703260242,11.54974103846416,11.597634370862203,PancakeSwap Token,Cake,True
57,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,11.607629508787822,11.607594958098876,11.607612233443348,PancakeSwap Token,Cake,True
58,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,11.60800886337596,11.54973640103852,11.57887263220724,PancakeSwap Token,Cake,True
59,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:24:00,11.953434339231604,11.953029676019405,11.953232007625505,PancakeSwap Token,Cake,True
60,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:16:00,12.020755938643092,12.014618446517302,12.017687192580198,PancakeSwap Token,Cake,True
61,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,12.023911776056764,12.023911776056764,12.023911776056764,PancakeSwap Token,Cake,True
62,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:18:00,12.023721821982956,11.963677856260064,11.993699839121511,PancakeSwap Token,Cake,True
63,0x0E5f989ce525acC4ee45506AF91964F7f4C9f2e9,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,19.26924661709156,19.26924661709156,19.26924661709156,RYOSHI TOKEN,RYOSHI,True
64,0x0E8D5504bF54D9E44260f8d153EcD5412130CaBb,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,34.85849597397311,34.85849597397311,34.85849597397311,,,True
65,0x0E9766dF73973abCfEDDE700497c57110ee5c301,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,8.993693965618833,8.993693965618833,8.993693965618833,,,True
66,0x0E9B29aa5aed3D65867Db8B980484C8C49A7F915,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,0.003063332736323,0.0030626287573371,0.00306298074683005,Ginza Eternity Reward,GER,True
67,0x0FE6A599C280853621A11C12e1a68E6949CbD08A,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:16:00,0.0834483281884765,0.0834483281884765,0.0834483281884765,DeFly Ball Token,DEFLY,True
68,0x0Fc812b96De7e910878039121938f6d5471b73Dc,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.0020036941878353,0.0020036941878353,0.0020036941878353,Tarality,TARAL,True
69,0x0Fc812b96De7e910878039121938f6d5471b73Dc,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,0.0017572591677292,0.0017572591677292,0.0017572591677292,Tarality,TARAL,True
70,0x0Fc812b96De7e910878039121938f6d5471b73Dc,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.0016714335554504,0.0016714335554504,0.0016714335554504,Tarality,TARAL,True
71,0x0Fc812b96De7e910878039121938f6d5471b73Dc,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.0016543508600143,0.0016543508600143,0.0016543508600143,Tarality,TARAL,True
72,0x0a2046C7fAa5a5F2b38C0599dEB4310AB781CC83,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:23:00,86924715551.25316,86924644055.20787,86924679803.23051,MetaversePRO,Meta,True
73,0x0a2046C7fAa5a5F2b38C0599dEB4310AB781CC83,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,85711042842.97119,85711042842.97119,85711042842.97119,MetaversePRO,Meta,True
74,0x0a2046C7fAa5a5F2b38C0599dEB4310AB781CC83,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:18:00,85711019508.97403,85710996174.98956,85711007841.9818,MetaversePRO,Meta,True
75,0x0b15Ddf19D47E6a86A56148fb4aFFFc6929BcB89,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,1.820590981373523,1.820590981373523,1.820590981373523,Impossible Decentralized Incubator Access Token,IDIA,True
76,0x0b45166D0b58a0Dd8E805B352D7AdEe3f81AC6E7,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.2134890676746811,0.2134890676746811,0.2134890676746811,MetaSpace REIT,MREIT,True
77,0x0b45166D0b58a0Dd8E805B352D7AdEe3f81AC6E7,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:23:00,0.2276694340260525,0.2276694340260525,0.2276694340260525,MetaSpace REIT,MREIT,True
78,0x0c1253a30da9580472064a91946c5ce0C58aCf7f,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:23:00,0.1554637862253911,0.1554637862253911,0.1554637862253911,Titan Hunters,TITA,True
79,0x0d0621aD4EC89Da1cF0F371d6205229f04bCb378,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,0.4370413440199474,0.4370413440199474,0.4370413440199474,HappyLand.Finance,HPL,True
80,0x0df1B3F30865C5b324797F8dB9d339514caC4e94,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.1615565075647632,0.1615565075647632,0.1615565075647632,BETU,BETU,True
81,0x0e2114955023B736fa97D9E2FCDe2836d10b7A5C,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.3101020657595811,0.3101020657595811,0.3101020657595811,Bridge$,BRG.X,True
82,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,1.1758411549031436,1.1568190901380075,1.1663301225205756,Space Genesis,SPG,True
83,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,1.168333089049184,1.1655639882747435,1.1669485386619638,Space Genesis,SPG,True
84,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,1.1655254802798372,1.1655254802798372,1.1655254802798372,Space Genesis,SPG,True
85,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,1.1740744640767882,1.1617397923625012,1.1679071282196447,Space Genesis,SPG,True
86,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:23:00,1.2116370375192906,1.203799916604277,1.2077184770617837,Space Genesis,SPG,True
87,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 22:24:00,1.2090528329595551,1.2042518443668206,1.2066523386631878,Space Genesis,SPG,True
88,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:16:00,1.210119843474168,1.209319419971432,1.2097196317228,Space Genesis,SPG,True
89,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,1.2080168969334557,1.2018925949692172,1.2049547459513366,Space Genesis,SPG,True
90,0x0ecAF010fC192E2d5cBeB4dFb1FeE20fbd733aa1,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:18:00,1.2055861985087244,1.1999420163462005,1.2027641074274624,Space Genesis,SPG,True
91,0x0fA9651a0ecC19906843C13c60443300B9d37355,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,39053.58830701855,39053.58830701855,39053.58830701855,X-MINE,XMINE,True
92,0x101d82428437127bF1608F699CD651e6Abf9766E,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,1.1612908818879235,1.1612908818879235,1.1612908818879235,,,True
93,0x112Fbe7f60329E9E2D232008E56F94D1582aE3bc,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,4.069911319234716,4.069911319234716,4.069911319234716,Baby Floki Billionaire,BabyFB,True
94,0x11Aa42850F7ce44a04290367147DDd774Cd2f7f9,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,37959149482.32055,37959149482.32055,37959149482.32055,MetaBullish,MetaB,True
95,0x11CE17908b7f31b1E403B476D12036aA905a3Afd,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.038454072776,0.0383177336510859,0.038385903213542946,Baby Balltze,BBTZE,True
96,0x1228Fb5eF4C98CaBd696Ba1BD4819e050389D21A,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,90639318071.86604,90639318071.86604,90639318071.86604,Cars,CARS,True
97,0x1228Fb5eF4C98CaBd696Ba1BD4819e050389D21A,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,90385233686.9983,89932338723.26877,90158786205.13354,Cars,CARS,True
98,0x12BB890508c125661E03b09EC06E404bc9289040,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.0030924408219924,0.0030770308767234,0.0030847358493579,Radio Caca V2,RACA,True
99,0x12BB890508c125661E03b09EC06E404bc9289040,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:24:00,0.0030928446538201,0.0030928446538201,0.0030928446538201,Radio Caca V2,RACA,True
100,0x12BB890508c125661E03b09EC06E404bc9289040,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,0.0030815604237411,0.0030815604237411,0.0030815604237411,Radio Caca V2,RACA,True
101,0x12BB890508c125661E03b09EC06E404bc9289040,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.0030923043059397,0.0030923043059397,0.0030923043059397,Radio Caca V2,RACA,True
102,0x12BB890508c125661E03b09EC06E404bc9289040,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.0030923616318569,0.0030923339020069,0.0030923477669319,Radio Caca V2,RACA,True
103,0x12BB890508c125661E03b09EC06E404bc9289040,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:17:00,0.0032017138006997,0.0031855221454156,0.00319361797305765,Radio Caca V2,RACA,True
104,0x12DE91ACb5f544b37b1e66438324b8dB26A91D8a,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,5.819626171044799,5.819626171044799,5.819626171044799,MetaFootball,MTF,True
105,0x12FC07081Fab7DE60987cAd8E8dc407B606FB2F8,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:16:00,6692699450.1744,6577073030.631023,6634886240.402712,Dark Token,DARK,True
106,0x12FC07081Fab7DE60987cAd8E8dc407B606FB2F8,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2021-12-30 23:16:00,6855091603.877194,6719779154.5601845,6787435379.218689,Dark Token,DARK,True
107,0x1316F8e84c03e236355639f4d18018c55D3E23f9,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,3619358.7489610976,3619358.7489610976,3619358.7489610976,DDrops,DOP,True
108,0x136BFcdec5DB31b565052451AD806014ab9F2b38,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,1.9117733995613578e-08,1.9117733995613578e-08,1.9117733995613578e-08,Candylad,Candylad,True
109,0x141383CDB8158982fB3469C3e49cC82F8026d968,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,0.00149571829955,0.00149571829955,0.00149571829955,CorionX,CORX,True
110,0x144636528314958259CDc54DB8DC712ab50276f1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,2674016.70844077,2674016.70844077,2674016.70844077,,,False
111,0x144636528314958259CDc54DB8DC712ab50276f1,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,2818721.12261488,2818721.12261488,2818721.12261488,,,False
112,0x1496fB27D8cF1887d21cAc161987821859CA56Ba,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,0.1931978551702436,0.1931978551702436,0.1931978551702436,,,True
113,0x1496fB27D8cF1887d21cAc161987821859CA56Ba,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.1916590323284024,0.1916590323284024,0.1916590323284024,,,True
114,0x14bb7a637fAb7Ef189Ddb052153239cf31892D8c,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 22:23:00,5.651534804490954e-10,5.651534804490954e-10,5.651534804490954e-10,Puppets Arts,PUPPETS,True
115,0x154A9F9cbd3449AD22FDaE23044319D6eF2a1Fab,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:18:00,9.043782995579804,9.043782995579804,9.043782995579804,CryptoBlades Skill Token,SKILL,True
116,0x155040625D7ae3e9caDA9a73E3E44f76D3Ed1409,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2021-12-30 23:17:00,0.6858752124011718,0.6858752124011718,0.6858752124011718,Revomon,REVO,True
